경기일자,세트번호,팀명,등번호,선수명,공격성공,블로킹성공,서브성공,세트성공,리시브정확,디그,범실 
230302,2,페퍼저축은행,2,오지영,0.0,0.0,0.0,0.0,3.0,3.0,0.0
230302,2,페퍼저축은행,4,서채원,2.0,0.0,0.0,0.0,0.0,3.0,0.0
230302,2,페퍼저축은행,5,최가은,4.0,1.0,0.0,0.0,0.0,0.0,0.0
230302,2,페퍼저축은행,6,이고은,0.0,0.0,0.0,8.0,0.0,3.0,0.0
230302,2,페퍼저축은행,7,문슬기,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230302,2,페퍼저축은행,11,니아 리드,0.0,0.0,0.0,0.0,0.0,3.0,1.0
230302,2,페퍼저축은행,12,박경현,2.0,0.0,0.0,0.0,3.0,3.0,0.0
230302,2,페퍼저축은행,16,이한비,2.0,0.0,0.0,2.0,1.0,4.0,1.0
230302,2,페퍼저축은행,19,김해빈,0.0,0.0,0.0,0.0,0.0,2.0,0.0
230302,2,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230302,2,흥국생명,1,김다은,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230302,2,흥국생명,4,이주아,1.0,1.0,0.0,0.0,0.0,2.0,0.0
230302,2,흥국생명,5,김해란,0.0,0.0,0.0,0.0,0.0,7.0,0.0
230302,2,흥국생명,7,김나희,1.0,0.0,0.0,0.0,0.0,3.0,0.0
230302,2,흥국생명,10,김연경,6.0,0.0,0.0,1.0,3.0,1.0,3.0
230302,2,흥국생명,13,옐레나,5.0,0.0,1.0,0.0,0.0,6.0,1.0
230302,2,흥국생명,18,김다솔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230302,2,흥국생명,19,김미연,5.0,1.0,0.0,0.0,3.0,7.0,1.0
230302,2,흥국생명,23,이원정,0.0,2.0,0.0,16.0,0.0,1.0,1.0
230302,3,페퍼저축은행,2,오지영,0.0,0.0,0.0,0.0,4.0,3.0,0.0
230302,3,페퍼저축은행,4,서채원,0.0,0.0,0.0,0.0,0.0,3.0,0.0
230302,3,페퍼저축은행,5,최가은,1.0,0.0,0.0,0.0,0.0,3.0,0.0
230302,3,페퍼저축은행,6,이고은,0.0,0.0,0.0,11.0,0.0,6.0,0.0
230302,3,페퍼저축은행,7,문슬기,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230302,3,페퍼저축은행,11,니아 리드,6.0,0.0,0.0,0.0,0.0,5.0,1.0
230302,3,페퍼저축은행,12,박경현,2.0,0.0,0.0,0.0,2.0,3.0,2.0
230302,3,페퍼저축은행,16,이한비,2.0,0.0,0.0,0.0,4.0,2.0,1.0
230302,3,페퍼저축은행,19,김해빈,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230302,3,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230302,3,흥국생명,1,김다은,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230302,3,흥국생명,4,이주아,0.0,2.0,0.0,0.0,0.0,2.0,2.0
230302,3,흥국생명,5,김해란,0.0,0.0,0.0,2.0,4.0,10.0,0.0
230302,3,흥국생명,7,김나희,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230302,3,흥국생명,10,김연경,7.0,0.0,0.0,1.0,1.0,5.0,2.0
230302,3,흥국생명,13,옐레나,6.0,0.0,0.0,1.0,0.0,4.0,0.0
230302,3,흥국생명,18,김다솔,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230302,3,흥국생명,19,김미연,4.0,0.0,0.0,0.0,3.0,2.0,0.0
230302,3,흥국생명,23,이원정,1.0,0.0,0.0,11.0,0.0,4.0,1.0
230302,4,페퍼저축은행,2,오지영,0.0,0.0,0.0,0.0,1.0,5.0,0.0
230302,4,페퍼저축은행,4,서채원,1.0,0.0,0.0,0.0,0.0,1.0,0.0
230302,4,페퍼저축은행,5,최가은,1.0,0.0,1.0,0.0,0.0,1.0,1.0
230302,4,페퍼저축은행,6,이고은,0.0,0.0,0.0,8.0,0.0,8.0,1.0
230302,4,페퍼저축은행,7,문슬기,0.0,0.0,0.0,0.0,0.0,2.0,0.0
230302,4,페퍼저축은행,11,니아 리드,4.0,1.0,0.0,0.0,0.0,2.0,2.0
230302,4,페퍼저축은행,12,박경현,2.0,0.0,0.0,1.0,0.0,1.0,1.0
230302,4,페퍼저축은행,16,이한비,1.0,0.0,0.0,0.0,2.0,4.0,0.0
230302,4,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230302,4,흥국생명,4,이주아,1.0,0.0,1.0,0.0,0.0,0.0,0.0
230302,4,흥국생명,5,김해란,0.0,0.0,0.0,0.0,2.0,8.0,0.0
230302,4,흥국생명,7,김나희,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230302,4,흥국생명,10,김연경,4.0,1.0,0.0,1.0,1.0,5.0,1.0
230302,4,흥국생명,13,옐레나,4.0,3.0,2.0,0.0,0.0,3.0,0.0
230302,4,흥국생명,19,김미연,2.0,1.0,0.0,0.0,1.0,8.0,0.0
230302,4,흥국생명,23,이원정,0.0,0.0,0.0,10.0,0.0,2.0,0.0
230303,1,IBK기업은행,1,육서영,3.0,0.0,0.0,0.0,0.0,4.0,1.0
230303,1,IBK기업은행,3,신연경,0.0,0.0,0.0,1.0,1.0,7.0,0.0
230303,1,IBK기업은행,5,김하경,0.0,0.0,1.0,13.0,0.0,1.0,1.0
230303,1,IBK기업은행,8,산타나,4.0,1.0,0.0,0.0,1.0,1.0,3.0
230303,1,IBK기업은행,10,구혜인,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,1,IBK기업은행,11,김수지,2.0,1.0,0.0,0.0,0.0,2.0,1.0
230303,1,IBK기업은행,13,최정민,3.0,1.0,0.0,0.0,0.0,1.0,1.0
230303,1,IBK기업은행,16,양유경,0.0,0.0,1.0,0.0,0.0,0.0,0.0
230303,1,IBK기업은행,17,김현정,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230303,1,IBK기업은행,19,표승주,3.0,0.0,0.0,0.0,4.0,5.0,0.0
230303,1,한국도로공사,1,캣벨,2.0,0.0,0.0,0.0,0.0,2.0,1.0
230303,1,한국도로공사,3,안예림,0.0,0.0,0.0,1.0,0.0,3.0,0.0
230303,1,한국도로공사,4,전새얀,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,1,한국도로공사,6,이윤정,0.0,0.0,0.0,5.0,0.0,3.0,1.0
230303,1,한국도로공사,7,이예림,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,1,한국도로공사,8,임명옥,0.0,0.0,0.0,1.0,0.0,3.0,0.0
230303,1,한국도로공사,9,박정아,2.0,0.0,0.0,0.0,0.0,0.0,3.0
230303,1,한국도로공사,10,배유나,0.0,1.0,0.0,0.0,0.0,2.0,0.0
230303,1,한국도로공사,12,문정원,0.0,0.0,0.0,0.0,9.0,3.0,0.0
230303,1,한국도로공사,13,정대영,2.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,2,IBK기업은행,1,육서영,2.0,0.0,0.0,0.0,0.0,4.0,2.0
230303,2,IBK기업은행,3,신연경,0.0,0.0,0.0,1.0,2.0,9.0,0.0
230303,2,IBK기업은행,5,김하경,0.0,0.0,0.0,11.0,0.0,7.0,0.0
230303,2,IBK기업은행,7,김주향,3.0,0.0,0.0,0.0,3.0,2.0,0.0
230303,2,IBK기업은행,8,산타나,0.0,0.0,0.0,0.0,0.0,4.0,2.0
230303,2,IBK기업은행,11,김수지,2.0,0.0,0.0,0.0,0.0,1.0,2.0
230303,2,IBK기업은행,12,박민지,0.0,0.0,0.0,0.0,1.0,1.0,1.0
230303,2,IBK기업은행,13,최정민,3.0,1.0,0.0,0.0,0.0,2.0,1.0
230303,2,IBK기업은행,19,표승주,3.0,0.0,0.0,0.0,2.0,9.0,2.0
230303,2,IBK기업은행,22,김윤우,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230303,2,한국도로공사,1,캣벨,4.0,1.0,0.0,0.0,0.0,4.0,2.0
230303,2,한국도로공사,4,전새얀,1.0,0.0,0.0,0.0,2.0,0.0,1.0
230303,2,한국도로공사,6,이윤정,0.0,0.0,0.0,9.0,0.0,4.0,1.0
230303,2,한국도로공사,8,임명옥,0.0,0.0,0.0,0.0,3.0,10.0,0.0
230303,2,한국도로공사,9,박정아,3.0,1.0,0.0,1.0,0.0,2.0,0.0
230303,2,한국도로공사,10,배유나,2.0,0.0,0.0,1.0,0.0,2.0,0.0
230303,2,한국도로공사,12,문정원,0.0,0.0,0.0,0.0,2.0,3.0,0.0
230303,2,한국도로공사,13,정대영,2.0,1.0,0.0,0.0,0.0,1.0,1.0
230303,2,한국도로공사,18,김세인,0.0,0.0,0.0,0.0,0.0,2.0,0.0
230303,3,IBK기업은행,1,육서영,5.0,0.0,0.0,0.0,0.0,1.0,2.0
230303,3,IBK기업은행,3,신연경,0.0,0.0,0.0,2.0,1.0,7.0,0.0
230303,3,IBK기업은행,5,김하경,0.0,0.0,0.0,18.0,0.0,3.0,0.0
230303,3,IBK기업은행,8,산타나,6.0,0.0,0.0,0.0,4.0,5.0,0.0
230303,3,IBK기업은행,10,구혜인,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,3,IBK기업은행,11,김수지,1.0,1.0,0.0,0.0,0.0,1.0,1.0
230303,3,IBK기업은행,13,최정민,2.0,0.0,0.0,0.0,0.0,1.0,3.0
230303,3,IBK기업은행,17,김현정,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,3,IBK기업은행,19,표승주,7.0,0.0,0.0,1.0,7.0,4.0,1.0
230303,3,한국도로공사,1,캣벨,5.0,0.0,0.0,0.0,0.0,3.0,1.0
230303,3,한국도로공사,4,전새얀,8.0,0.0,0.0,1.0,1.0,3.0,1.0
230303,3,한국도로공사,6,이윤정,0.0,0.0,0.0,9.0,0.0,5.0,0.0
230303,3,한국도로공사,7,이예림,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,3,한국도로공사,8,임명옥,0.0,0.0,0.0,2.0,3.0,10.0,0.0
230303,3,한국도로공사,9,박정아,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230303,3,한국도로공사,10,배유나,1.0,1.0,0.0,1.0,0.0,2.0,1.0
230303,3,한국도로공사,12,문정원,1.0,0.0,0.0,1.0,7.0,3.0,0.0
230303,3,한국도로공사,13,정대영,0.0,0.0,0.0,1.0,0.0,1.0,0.0
230303,4,IBK기업은행,1,육서영,3.0,0.0,0.0,0.0,0.0,9.0,3.0
230303,4,IBK기업은행,3,신연경,0.0,0.0,0.0,3.0,3.0,8.0,0.0
230303,4,IBK기업은행,5,김하경,0.0,0.0,0.0,15.0,0.0,9.0,0.0
230303,4,IBK기업은행,8,산타나,9.0,1.0,0.0,2.0,4.0,6.0,3.0
230303,4,IBK기업은행,10,구혜인,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230303,4,IBK기업은행,11,김수지,1.0,1.0,0.0,1.0,0.0,6.0,1.0
230303,4,IBK기업은행,13,최정민,0.0,1.0,0.0,0.0,0.0,1.0,1.0
230303,4,IBK기업은행,19,표승주,8.0,0.0,0.0,0.0,7.0,8.0,1.0
230303,4,한국도로공사,1,캣벨,3.0,0.0,0.0,0.0,0.0,6.0,0.0
230303,4,한국도로공사,3,안예림,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230303,4,한국도로공사,4,전새얀,5.0,0.0,0.0,0.0,0.0,1.0,2.0
230303,4,한국도로공사,6,이윤정,0.0,0.0,0.0,8.0,0.0,5.0,0.0
230303,4,한국도로공사,8,임명옥,0.0,0.0,0.0,1.0,5.0,6.0,0.0
230303,4,한국도로공사,9,박정아,2.0,0.0,0.0,0.0,0.0,0.0,1.0
230303,4,한국도로공사,10,배유나,2.0,2.0,0.0,1.0,2.0,2.0,1.0
230303,4,한국도로공사,12,문정원,0.0,1.0,1.0,1.0,6.0,10.0,0.0
230303,4,한국도로공사,13,정대영,1.0,0.0,0.0,0.0,0.0,3.0,0.0
230303,4,한국도로공사,17,우수민,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,1,KGC인삼공사,1,이소영,2.0,0.0,0.0,0.0,2.0,5.0,0.0
230304,1,KGC인삼공사,3,염혜선,0.0,0.0,1.0,14.0,0.0,5.0,1.0
230304,1,KGC인삼공사,5,노란,0.0,0.0,0.0,0.0,8.0,6.0,0.0
230304,1,KGC인삼공사,6,박은진,1.0,0.0,0.0,0.0,0.0,0.0,1.0
230304,1,KGC인삼공사,8,엘리자벳,10.0,1.0,0.0,1.0,0.0,0.0,2.0
230304,1,KGC인삼공사,10,채선아,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,1,KGC인삼공사,11,박혜민,0.0,0.0,0.0,0.0,1.0,2.0,1.0
230304,1,KGC인삼공사,12,한송이,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,1,KGC인삼공사,13,박은지,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230304,1,KGC인삼공사,17,정호영,3.0,3.0,0.0,1.0,1.0,1.0,0.0
230304,1,GS칼텍스,4,한다혜,0.0,0.0,0.0,0.0,5.0,3.0,0.0
230304,1,GS칼텍스,7,안혜진,0.0,0.0,0.0,16.0,0.0,1.0,0.0
230304,1,GS칼텍스,10,강소휘,3.0,0.0,0.0,2.0,2.0,2.0,1.0
230304,1,GS칼텍스,11,모마,12.0,0.0,0.0,0.0,0.0,6.0,2.0
230304,1,GS칼텍스,12,한수진,0.0,0.0,0.0,0.0,1.0,3.0,0.0
230304,1,GS칼텍스,15,문명화,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,1,GS칼텍스,17,문지윤,1.0,0.0,0.0,0.0,0.0,1.0,0.0
230304,1,GS칼텍스,18,권민지,1.0,1.0,0.0,0.0,0.0,6.0,0.0
230304,1,GS칼텍스,19,유서연,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230304,1,GS칼텍스,34,한수지,1.0,1.0,0.0,0.0,0.0,1.0,0.0
230304,2,KGC인삼공사,1,이소영,5.0,0.0,0.0,1.0,6.0,3.0,0.0
230304,2,KGC인삼공사,3,염혜선,0.0,0.0,0.0,11.0,0.0,5.0,0.0
230304,2,KGC인삼공사,5,노란,0.0,0.0,0.0,0.0,0.0,4.0,0.0
230304,2,KGC인삼공사,6,박은진,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,2,KGC인삼공사,8,엘리자벳,5.0,1.0,2.0,1.0,0.0,2.0,3.0
230304,2,KGC인삼공사,10,채선아,1.0,0.0,0.0,0.0,4.0,4.0,0.0
230304,2,KGC인삼공사,12,한송이,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,2,KGC인삼공사,13,박은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,2,KGC인삼공사,15,이선우,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230304,2,KGC인삼공사,17,정호영,2.0,1.0,0.0,1.0,0.0,0.0,1.0
230304,2,GS칼텍스,4,한다혜,0.0,0.0,0.0,1.0,1.0,3.0,0.0
230304,2,GS칼텍스,7,안혜진,0.0,0.0,0.0,15.0,0.0,1.0,0.0
230304,2,GS칼텍스,10,강소휘,3.0,1.0,1.0,0.0,2.0,3.0,0.0
230304,2,GS칼텍스,11,모마,7.0,0.0,2.0,0.0,0.0,2.0,1.0
230304,2,GS칼텍스,12,한수진,0.0,0.0,0.0,0.0,0.0,4.0,0.0
230304,2,GS칼텍스,17,문지윤,0.0,0.0,0.0,0.0,0.0,2.0,0.0
230304,2,GS칼텍스,18,권민지,4.0,1.0,0.0,0.0,2.0,1.0,0.0
230304,2,GS칼텍스,19,유서연,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,2,GS칼텍스,34,한수지,2.0,0.0,0.0,0.0,0.0,1.0,0.0
230304,3,KGC인삼공사,1,이소영,4.0,0.0,0.0,0.0,4.0,0.0,2.0
230304,3,KGC인삼공사,3,염혜선,0.0,0.0,0.0,12.0,0.0,1.0,1.0
230304,3,KGC인삼공사,5,노란,0.0,0.0,0.0,0.0,3.0,1.0,0.0
230304,3,KGC인삼공사,6,박은진,1.0,0.0,0.0,0.0,0.0,2.0,1.0
230304,3,KGC인삼공사,8,엘리자벳,3.0,0.0,0.0,0.0,0.0,1.0,1.0
230304,3,KGC인삼공사,11,박혜민,0.0,0.0,0.0,0.0,2.0,3.0,3.0
230304,3,KGC인삼공사,13,박은지,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,3,KGC인삼공사,17,정호영,4.0,0.0,0.0,0.0,0.0,1.0,0.0
230304,3,GS칼텍스,4,한다혜,0.0,0.0,0.0,0.0,1.0,3.0,0.0
230304,3,GS칼텍스,7,안혜진,0.0,0.0,0.0,10.0,0.0,2.0,0.0
230304,3,GS칼텍스,10,강소휘,1.0,0.0,3.0,1.0,3.0,1.0,3.0
230304,3,GS칼텍스,11,모마,6.0,1.0,0.0,0.0,0.0,3.0,1.0
230304,3,GS칼텍스,12,한수진,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230304,3,GS칼텍스,17,문지윤,1.0,1.0,0.0,0.0,0.0,0.0,0.0
230304,3,GS칼텍스,18,권민지,3.0,0.0,0.0,0.0,2.0,1.0,1.0
230304,3,GS칼텍스,34,한수지,1.0,0.0,0.0,1.0,0.0,1.0,0.0
230305,1,현대건설,3,김다인,1.0,0.0,0.0,17.0,0.0,1.0,0.0
230305,1,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,1,현대건설,12,이다현,3.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,1,현대건설,13,정지윤,4.0,0.0,0.0,0.0,7.0,3.0,1.0
230305,1,현대건설,14,양효진,2.0,0.0,0.0,0.0,0.0,0.0,1.0
230305,1,현대건설,15,황민경,3.0,1.0,1.0,0.0,3.0,6.0,0.0
230305,1,현대건설,18,한미르,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,1,현대건설,22,몬타뇨,6.0,1.0,0.0,1.0,0.0,3.0,0.0
230305,1,현대건설,24,김주하,0.0,0.0,0.0,0.0,0.0,8.0,0.0
230305,1,페퍼저축은행,2,오지영,0.0,0.0,0.0,3.0,3.0,8.0,0.0
230305,1,페퍼저축은행,4,서채원,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,1,페퍼저축은행,5,최가은,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,1,페퍼저축은행,6,이고은,1.0,0.0,0.0,11.0,0.0,6.0,1.0
230305,1,페퍼저축은행,7,문슬기,0.0,0.0,0.0,0.0,1.0,1.0,0.0
230305,1,페퍼저축은행,11,니아 리드,6.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,1,페퍼저축은행,12,박경현,3.0,0.0,0.0,1.0,1.0,1.0,1.0
230305,1,페퍼저축은행,16,이한비,5.0,0.0,0.0,0.0,5.0,4.0,1.0
230305,1,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,2,현대건설,3,김다인,0.0,0.0,0.0,8.0,0.0,4.0,0.0
230305,2,현대건설,5,이영주,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,2,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,2,현대건설,12,이다현,2.0,1.0,0.0,0.0,0.0,1.0,1.0
230305,2,현대건설,13,정지윤,3.0,0.0,0.0,0.0,3.0,5.0,0.0
230305,2,현대건설,14,양효진,5.0,2.0,0.0,2.0,0.0,0.0,0.0
230305,2,현대건설,15,황민경,0.0,0.0,0.0,0.0,1.0,8.0,0.0
230305,2,현대건설,18,한미르,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,2,현대건설,22,몬타뇨,1.0,1.0,0.0,0.0,0.0,2.0,3.0
230305,2,현대건설,24,김주하,0.0,0.0,0.0,0.0,2.0,7.0,0.0
230305,2,페퍼저축은행,2,오지영,0.0,0.0,0.0,3.0,3.0,11.0,0.0
230305,2,페퍼저축은행,4,서채원,2.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,2,페퍼저축은행,5,최가은,0.0,1.0,1.0,1.0,0.0,0.0,0.0
230305,2,페퍼저축은행,6,이고은,0.0,0.0,0.0,14.0,0.0,3.0,2.0
230305,2,페퍼저축은행,7,문슬기,0.0,0.0,1.0,0.0,0.0,0.0,1.0
230305,2,페퍼저축은행,11,니아 리드,10.0,0.0,0.0,0.0,0.0,2.0,3.0
230305,2,페퍼저축은행,12,박경현,3.0,0.0,0.0,0.0,2.0,1.0,0.0
230305,2,페퍼저축은행,16,이한비,3.0,0.0,0.0,0.0,3.0,5.0,0.0
230305,2,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230305,3,현대건설,3,김다인,1.0,0.0,0.0,9.0,0.0,1.0,1.0
230305,3,현대건설,5,이영주,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230305,3,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,3,현대건설,12,이다현,1.0,1.0,0.0,0.0,0.0,0.0,0.0
230305,3,현대건설,13,정지윤,1.0,0.0,0.0,0.0,4.0,1.0,0.0
230305,3,현대건설,14,양효진,2.0,1.0,0.0,0.0,0.0,2.0,0.0
230305,3,현대건설,15,황민경,0.0,0.0,0.0,0.0,3.0,2.0,0.0
230305,3,현대건설,18,한미르,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,3,현대건설,22,몬타뇨,6.0,0.0,0.0,0.0,0.0,3.0,2.0
230305,3,현대건설,24,김주하,0.0,0.0,0.0,0.0,0.0,5.0,0.0
230305,3,페퍼저축은행,2,오지영,0.0,0.0,0.0,1.0,2.0,6.0,0.0
230305,3,페퍼저축은행,4,서채원,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,3,페퍼저축은행,5,최가은,4.0,0.0,0.0,0.0,0.0,4.0,1.0
230305,3,페퍼저축은행,6,이고은,0.0,0.0,0.0,14.0,0.0,2.0,0.0
230305,3,페퍼저축은행,7,문슬기,0.0,0.0,0.0,1.0,0.0,0.0,0.0
230305,3,페퍼저축은행,11,니아 리드,7.0,0.0,0.0,0.0,0.0,4.0,1.0
230305,3,페퍼저축은행,12,박경현,3.0,0.0,0.0,0.0,0.0,2.0,1.0
230305,3,페퍼저축은행,15,박사랑,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,3,페퍼저축은행,16,이한비,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,3,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,4,현대건설,3,김다인,0.0,0.0,2.0,8.0,0.0,1.0,0.0
230305,4,현대건설,4,황연주,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,4,현대건설,5,이영주,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230305,4,현대건설,12,이다현,1.0,0.0,0.0,0.0,0.0,2.0,0.0
230305,4,현대건설,13,정지윤,2.0,2.0,0.0,0.0,5.0,0.0,2.0
230305,4,현대건설,14,양효진,3.0,1.0,0.0,1.0,0.0,0.0,0.0
230305,4,현대건설,15,황민경,2.0,1.0,1.0,0.0,1.0,0.0,1.0
230305,4,현대건설,18,한미르,0.0,0.0,0.0,0.0,1.0,1.0,0.0
230305,4,현대건설,22,몬타뇨,5.0,0.0,0.0,0.0,0.0,0.0,1.0
230305,4,현대건설,24,김주하,0.0,0.0,0.0,0.0,3.0,2.0,0.0
230305,4,현대건설,25,이나연,0.0,0.0,0.0,3.0,0.0,0.0,0.0
230305,4,페퍼저축은행,2,오지영,0.0,0.0,0.0,2.0,3.0,4.0,0.0
230305,4,페퍼저축은행,4,서채원,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,4,페퍼저축은행,5,최가은,1.0,0.0,0.0,0.0,0.0,1.0,1.0
230305,4,페퍼저축은행,6,이고은,0.0,0.0,0.0,7.0,0.0,1.0,0.0
230305,4,페퍼저축은행,7,문슬기,0.0,0.0,1.0,0.0,1.0,1.0,0.0
230305,4,페퍼저축은행,11,니아 리드,6.0,0.0,0.0,0.0,0.0,0.0,3.0
230305,4,페퍼저축은행,12,박경현,2.0,0.0,0.0,0.0,2.0,2.0,1.0
230305,4,페퍼저축은행,15,박사랑,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,4,페퍼저축은행,16,이한비,1.0,0.0,0.0,1.0,4.0,2.0,0.0
230305,4,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,5,현대건설,3,김다인,0.0,0.0,0.0,12.0,0.0,2.0,0.0
230305,5,현대건설,5,이영주,0.0,0.0,0.0,1.0,0.0,3.0,0.0
230305,5,현대건설,9,나현수,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,5,현대건설,12,이다현,1.0,0.0,0.0,0.0,0.0,1.0,0.0
230305,5,현대건설,13,정지윤,4.0,0.0,0.0,0.0,2.0,2.0,0.0
230305,5,현대건설,14,양효진,5.0,0.0,0.0,0.0,0.0,2.0,0.0
230305,5,현대건설,15,황민경,1.0,0.0,0.0,0.0,3.0,4.0,0.0
230305,5,현대건설,18,한미르,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230305,5,현대건설,22,몬타뇨,2.0,1.0,0.0,0.0,0.0,2.0,1.0
230305,5,현대건설,24,김주하,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230305,5,페퍼저축은행,2,오지영,0.0,0.0,0.0,0.0,0.0,3.0,0.0
230305,5,페퍼저축은행,4,서채원,0.0,1.0,0.0,0.0,0.0,0.0,0.0
230305,5,페퍼저축은행,5,최가은,0.0,0.0,1.0,0.0,0.0,1.0,0.0
230305,5,페퍼저축은행,6,이고은,0.0,0.0,0.0,7.0,0.0,2.0,0.0
230305,5,페퍼저축은행,7,문슬기,0.0,0.0,0.0,1.0,2.0,0.0,0.0
230305,5,페퍼저축은행,11,니아 리드,5.0,1.0,0.0,0.0,0.0,0.0,1.0
230305,5,페퍼저축은행,12,박경현,1.0,0.0,0.0,0.0,0.0,1.0,0.0
230305,5,페퍼저축은행,15,박사랑,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230305,5,페퍼저축은행,16,이한비,2.0,0.0,0.0,0.0,6.0,3.0,0.0
230305,5,페퍼저축은행,21,이민서,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230307,1,한국도로공사,1,캣벨,2.0,0.0,0.0,0.0,0.0,3.0,1.0
230307,1,한국도로공사,3,안예림,0.0,0.0,0.0,8.0,0.0,1.0,0.0
230307,1,한국도로공사,4,전새얀,2.0,0.0,0.0,0.0,0.0,2.0,2.0
230307,1,한국도로공사,6,이윤정,0.0,0.0,0.0,3.0,0.0,1.0,0.0
230307,1,한국도로공사,7,이예림,0.0,0.0,0.0,0.0,1.0,1.0,0.0
230307,1,한국도로공사,8,임명옥,0.0,0.0,0.0,0.0,5.0,0.0,0.0
230307,1,한국도로공사,9,박정아,3.0,0.0,1.0,0.0,0.0,5.0,0.0
230307,1,한국도로공사,10,배유나,3.0,0.0,0.0,0.0,1.0,1.0,3.0
230307,1,한국도로공사,12,문정원,1.0,0.0,0.0,0.0,1.0,5.0,0.0
230307,1,한국도로공사,13,정대영,1.0,2.0,0.0,0.0,1.0,1.0,1.0
230307,1,흥국생명,1,김다은,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230307,1,흥국생명,4,이주아,0.0,1.0,0.0,0.0,0.0,2.0,0.0
230307,1,흥국생명,5,김해란,0.0,0.0,0.0,0.0,1.0,6.0,0.0
230307,1,흥국생명,7,김나희,0.0,0.0,0.0,1.0,0.0,1.0,0.0
230307,1,흥국생명,9,박은서,0.0,0.0,0.0,1.0,0.0,1.0,0.0
